dataset;ds;dmu;alpha;cons_alpha;random_state;KM_1;KM_2;baseline_dedpul;dedpul;e1_en;e3_en;em_en;random_dedpul
normal;1;2;0,75;0,75;8;0,021199999999999997;0,013000000000000012;0,01429999999999998;0,018000000000000016;0,21999999999999997;0,0010000000000000009;0,0036000000000000476;0,010399999999999965
normal;1;2;0,75;0,75;9;0,021199999999999997;0,013000000000000012;0,04290000000000005;0,05600000000000005;0,2502;0,010800000000000032;0,09179999999999999;0,024800000000000044
normal;1;2;0,95;0,95;0;0,019899999999999918;0,000300000000000078;0,17189999999999994;0,0030000000000000027;0,2502;0,1512;0,012400000000000078;0,051999999999999935
normal;1;2;0,95;0,95;1;0,019899999999999918;0,000300000000000078;0,13539999999999996;0,01100000000000001;0,26559999999999995;0,1362;0,017400000000000082;0,019999999999999907
normal;1;2;0,95;0,95;2;0,019899999999999918;0,000300000000000078;0,1492;0,0022999999999999687;0,3243999999999999;0,1523;0,011900000000000022;0,0038999999999999035
normal;1;2;0,95;0,95;3;0,019899999999999918;0,000300000000000078;0,15039999999999998;0,006199999999999983;0,2813;0,14489999999999992;0,013600000000000056;0,017199999999999993
normal;1;2;0,95;0,95;4;0,019899999999999918;0,000300000000000078;0,08999999999999997;0,08999999999999997;0,2658999999999999;0,1562;0,025800000000000045;0,020199999999999996
normal;1;2;0,95;0,95;5;0,019899999999999918;0,000300000000000078;0,12829999999999997;0,0020000000000000018;0,30399999999999994;0,14649999999999996;0,020000000000000018;0,125
normal;1;2;0,95;0,95;6;0,019899999999999918;0,000300000000000078;0,1361;0,0022999999999999687;0,2728999999999999;0,1409999999999999;0,013000000000000012;0,0028999999999999027
normal;1;2;0,95;0,95;7;0,019899999999999918;0,000300000000000078;0,1563;0,005299999999999971;0,2814;0,14749999999999996;0,008500000000000063;0,010399999999999965
normal;1;2;0,95;0,95;8;0,019899999999999918;0,000300000000000078;0,14089999999999991;0,009599999999999942;0,256;0,1411;0,008400000000000074;0,010599999999999943
normal;1;2;0,95;0,95;9;0,019899999999999918;0,000300000000000078;0,1046999999999999;0,0029000000000000137;0,28459999999999996;0,137;0,019400000000000084;0,0
normal;1;4;0,05;0,05;0;0,0529;0,008799999999999995;0,2777;0,032600000000000004;0,016900000000000005;0,0665;0,03899999999999999;0,0345
normal;1;4;0,05;0,05;1;0,0687;0,03849999999999999;0,1045;0,025300000000000003;0,017400000000000006;0,0863;0,075;0,0291
normal;1;4;0,05;0,05;2;0,08819999999999999;0,0;0,4119;0,0022999999999999965;0,0373;0,0369;0,0020000000000000018;0,004199999999999995
normal;1;4;0,05;0,05;3;0,0509;0,03559999999999999;0,1274;0,017199999999999993;0,022200000000000004;0,08089999999999999;0,06999999999999999;0,030100000000000002
normal;1;4;0,05;0,05;4;0,050199999999999995;0,0;0,10559999999999999;0,0204;0,022000000000000002;0,07939999999999998;0,025999999999999995;0,017100000000000004
normal;1;4;0,05;0,05;5;0,0777;0,043899999999999995;0,2546;0,008199999999999999;0,020600000000000004;0,07429999999999999;0,065;0,0097
normal;1;4;0,05;0,05;6;0,0591;0,016199999999999992;0,16549999999999998;0,015799999999999995;0,028200000000000003;0,07809999999999999;0,062;0,0242
normal;1;4;0,05;0,05;7;0,30010000000000003;0,1115;0,306;0,011999999999999997;0,030000000000000002;0,051000000000000004;0,025999999999999995;0,016100000000000003
normal;1;4;0,05;0,05;8;0,05489999999999999;0,0413;0,16770000000000002;0,040999999999999995;0,013900000000000003;0,09999999999999999;0,081;0,039599999999999996
normal;1;4;0,05;0,05;9;0,050199999999999995;0,0126;0,10129999999999999;0,018799999999999997;0,025400000000000002;0,0725;0,05199999999999999;0,05879999999999999
normal;1;4;0,25;0,25;0;0,016900000000000026;0,021699999999999997;0,23470000000000002;0,02560000000000001;0,020100000000000007;0,06619999999999998;0,05399999999999999;0,0267
normal;1;4;0,25;0,25;1;0,0529;0,05309999999999998;0,1038;0,026100000000000012;0,026600000000000013;0,0826;0,07;0,02589999999999998
normal;1;4;0,25;0,25;2;0,009300000000000003;0,003799999999999998;0,26890000000000003;0,008800000000000002;0,05629999999999999;0,06569999999999998;0,064;0,0067000000000000115
normal;1;4;0,25;0,25;3;0,03370000000000001;0,033499999999999974;0,0645;0,019299999999999984;0,0305;0,10770000000000002;0,09699999999999998;0,012900000000000023
normal;1;4;0,25;0,25;4;0,01429999999999998;0,021699999999999997;0,03720000000000001;0,012299999999999978;0,029599999999999987;0,06169999999999998;0,0847;0,012900000000000023
normal;1;4;0,25;0,25;5;0,015600000000000003;0,014800000000000008;0,2403;0,0015999999999999903;0,03609999999999999;0,07829999999999998;0,068;0,003300000000000025
normal;1;4;0,25;0,25;6;0,019500000000000017;0,021699999999999997;0,1533;0,015500000000000014;0,03589999999999999;0,07769999999999999;0,065;0,014600000000000002
normal;1;4;0,25;0,25;7;0,25;0,003400000000000014;0,2872;0,01419999999999999;0,0411;0,07390000000000002;0,0766;0,007000000000000006
normal;1;4;0,25;0,25;8;0,0368;0,03660000000000002;0,08950000000000002;0,029100000000000015;0,01780000000000001;0,10649999999999998;0,1003;0,028299999999999992
normal;1;4;0,25;0,25;9;0,02789999999999998;0,027500000000000024;0,0771;0,008500000000000008;0,03109999999999999;0,08660000000000001;0,07250000000000001;0,017699999999999994
normal;1;4;0,5;0,5;0;0,01849999999999996;0,01859999999999995;0,12519999999999998;0,011900000000000022;0,018199999999999994;0,05259999999999998;0,031100000000000017;0,011700000000000044
normal;1;4;0,5;0,5;1;0,028699999999999948;0,029100000000000015;0,028699999999999948;0,009600000000000053;0,03420000000000001;0,04930000000000001;0,045399999999999996;0,015599999999999947
normal;1;4;0,5;0,5;2;0,027000000000000024;0,028000000000000025;0,09109999999999996;0,0116;0,05790000000000001;0,05159999999999998;0,04169999999999996;0,0116
normal;1;4;0,5;0,5;3;0,01849999999999996;0,01859999999999995;0,04069999999999996;0,014900000000000024;0,040700000000000014;0,07340000000000002;0,06589999999999996;0,03920000000000001
normal;1;4;0,5;0,5;4;0,01849999999999996;0,03990000000000005;0,0746;0,00269999999999998;0,03199999999999997;0,046599999999999975;0,04459999999999997;0,0025000000000000022
normal;1;4;0,5;0,5;5;0,0006999999999999784;0,008600000000000052;0,25560000000000005;0,00019999999999997797;0,0358;0,047900000000000054;0,05620000000000003;0,0
normal;1;4;0,5;0,5;6;0,0006999999999999784;0,0010999999999999899;0,08299999999999996;0,0016000000000000458;0,04049999999999998;0,054400000000000004;0,04269999999999996;0,0014999999999999458
normal;1;4;0,5;0,5;7;0,0006999999999999784;0,0010999999999999899;0,1604;9,999999999998899e-05;0,04310000000000003;0,05149999999999999;0,041000000000000036;0,0004999999999999449
normal;1;4;0,5;0,5;8;0,01849999999999996;0,01859999999999995;0,08009999999999995;0,01980000000000004;0,020000000000000018;0,08250000000000002;0,06340000000000001;0,014100000000000001
normal;1;4;0,5;0,5;9;0,01849999999999996;0,029100000000000015;0,08860000000000001;0,0018000000000000238;0,034999999999999976;0,07020000000000004;0,051899999999999946;0,009700000000000042
normal;1;4;0,75;0,75;0;0,0009000000000000119;0,008199999999999985;0,09089999999999998;0,0049000000000000155;0,02629999999999999;0,036699999999999955;0,02639999999999998;0,0034999999999999476
normal;1;4;0,75;0,75;1;0,020499999999999963;0,03080000000000005;0,022499999999999964;0,006000000000000005;0,03390000000000004;0,03190000000000004;0,024800000000000044;0,026100000000000012
normal;1;4;0,75;0,75;2;0,021199999999999997;0,013000000000000012;0,048799999999999955;0,0044999999999999485;0,05610000000000004;0,023599999999999954;0,021299999999999986;0,006900000000000017
normal;1;4;0,75;0,75;3;0,020499999999999963;0,03080000000000005;0,014399999999999968;0,008499999999999952;0,036800000000000055;0,03749999999999998;0,029000000000000026;0,01739999999999997
normal;1;4;0,75;0,75;4;0,020499999999999963;0,03080000000000005;0,04420000000000002;0,0041999999999999815;0,029900000000000038;0,026599999999999957;0,020499999999999963;0,0007000000000000339
normal;1;4;0,75;0,75;5;0,0009000000000000119;0,008199999999999985;0,05830000000000002;0,0050000000000000044;0,0353;0,0353;0,028100000000000014;0,005800000000000027
normal;1;4;0,75;0,75;6;0,0009000000000000119;0,008199999999999985;0,03269999999999995;0,0018000000000000238;0,03820000000000001;0,02749999999999997;0,022599999999999953;0,01529999999999998
normal;1;4;0,75;0,75;7;0,0009000000000000119;0,008199999999999985;0,05910000000000004;0,0023999999999999577;0,042300000000000004;0,025800000000000045;0,019199999999999995;0,0029000000000000137
normal;1;4;0,75;0,75;8;0,020499999999999963;0,03080000000000005;0,04059999999999997;0,007800000000000029;0,021599999999999953;0,04520000000000002;0,03500000000000003;0,01629999999999998
normal;1;4;0,75;0,75;9;0,020499999999999963;0,03080000000000005;0,05269999999999997;0,007099999999999995;0,03520000000000001;0,03169999999999995;0,019499999999999962;0,0047000000000000375
normal;1;4;0,95;0,95;0;0,01330000000000009;0,03600000000000003;0,3665999999999999;0,007000000000000006;0,02499999999999991;0,2703;0,008500000000000063;0,006800000000000028
normal;1;4;0,95;0,95;1;0,01330000000000009;0,03600000000000003;0,06879999999999997;0,0020999999999999908;0,037899999999999934;0,16099999999999992;0,01090000000000002;0,0010999999999999899
normal;1;4;0,95;0,95;2;0,01330000000000009;0,000300000000000078;0,05989999999999995;0,0027999999999999137;0,051999999999999935;0,1573;0,0034000000000000696;0,0022999999999999687
normal;1;4;0,95;0,95;3;0,01330000000000009;0,000300000000000078;0,07329999999999992;9,999999999998899e-05;0,03979999999999995;0,1966;0,0047000000000000375;0,0014000000000000679
normal;1;4;0,95;0,95;4;0,01330000000000009;0,03600000000000003;0,17699999999999994;0,0010999999999999899;0,03259999999999996;0,255;0,0044000000000000705;0,0024000000000000687
normal;1;4;0,95;0,95;5;0,01330000000000009;0,03600000000000003;0,0411999999999999;0,0013999999999999568;0,03639999999999999;0,1741999999999999;0,0040999999999999925;0,000300000000000078
normal;1;4;0,95;0,95;6;0,01330000000000009;0,000300000000000078;0,03249999999999997;0,00019999999999997797;0,03639999999999999;0,16199999999999992;0,008500000000000063;0,0013999999999999568
normal;1;4;0,95;0,95;7;0,01330000000000009;0,000300000000000078;0,06769999999999998;0,0;0,040099999999999913;0,2339;0,007200000000000095;0,0008000000000000229
normal;1;4;0,95;0,95;8;0,01330000000000009;0,03600000000000003;0,20379999999999998;0,0047000000000000375;0,028899999999999926;0,35629999999999995;0,007800000000000029;0,005099999999999993
normal;1;4;0,95;0,95;9;0,01330000000000009;0,03600000000000003;0,14349999999999996;0,0020999999999999908;0,04079999999999995;0,15739999999999998;0,007000000000000006;0,0010000000000000009
normal;2;0;0,05;0,025;0;0,5367;0,0358;0,3918;0,019999999999999997;0,025;0,020999999999999998;0,010999999999999996;0,016
normal;2;0;0,05;0,025;1;0,07519999999999999;0,025;0,1423;0,017099999999999997;0,024900000000000002;0,0578;0,042;0,013999999999999999
normal;2;0;0,05;0,025;2;0,3601;0,025;0,44339999999999996;0,018600000000000002;0,025;0,07300000000000001;0,023;0,014600000000000002
normal;2;0;0,05;0,025;3;0,1792;0,025;0,17250000000000001;0,0133;0,023700000000000002;0,0515;0,043000000000000003;0,014600000000000002
normal;2;0;0,05;0,025;4;0,3393;0,025;0,31999999999999995;0,019200000000000002;0,025;0,0286;0,007000000000000003;0,0196
normal;2;0;0,05;0,025;5;0,22690000000000002;0,025;0,40099999999999997;0,022000000000000002;0,025;0,025999999999999995;0,015;0,021500000000000002
normal;2;0;0,05;0,025;6;0,1547;0,025;0,2536;0,005600000000000001;0,025;0,029399999999999996;0,022;0,0013000000000000025
normal;2;0;0,05;0,025;7;0,312;0,09290000000000001;0,4552;0,022500000000000003;0,025;0,028699999999999996;0,0020000000000000018;0,0228
normal;2;0;0,05;0,025;8;0,07519999999999999;0,0274;0,2081;0,029399999999999996;0,0221;0,06870000000000001;0,065;0,0199
normal;2;0;0,05;0,025;9;0,1996;0,025;0,41919999999999996;0,011300000000000001;0,025;0,0264;0,011999999999999997;0,010700000000000001
normal;2;0;0,25;0,125;0;0,0063;0,014499999999999999;0,035500000000000004;0,014100000000000001;0,0891;0,050699999999999995;0,03900000000000001;0,005699999999999997
normal;2;0;0,25;0,125;1;0,026400000000000007;0,017199999999999993;0,08529999999999999;0,016600000000000004;0,0795;0,07680000000000001;0,064;0,016199999999999992
normal;2;0;0,25;0,125;2;0,012200000000000003;0,0436;0,07919999999999999;0,0557;0,1145;0,007300000000000001;0,026999999999999996;0,0683
normal;2;0;0,25;0,125;3;0,016100000000000003;0,009899999999999992;0,054400000000000004;0,0020000000000000018;0,0821;0,08199999999999999;0,07500000000000001;0,009300000000000003
normal;2;0;0,25;0,125;4;0,014499999999999999;0,028999999999999998;0,009800000000000003;0,024900000000000005;0,11019999999999999;0,015300000000000008;0,0;0,0319
normal;2;0;0,25;0,125;5;0,125;0,020199999999999996;0,09839999999999999;0,0513;0,1086;0,04269999999999999;0,036000000000000004;0,0498
normal;2;0;0,25;0,125;6;0,014600000000000002;0,0009000000000000119;0,11410000000000001;0,0030000000000000027;0,089;0,0648;0,057999999999999996;0,0020000000000000018
normal;2;0;0,25;0,125;7;0,0031000000000000055;0,0131;0,11829999999999999;0,00020000000000000573;0,0965;0,037099999999999994;0,027999999999999997;0,01050000000000001
normal;2;0;0,25;0,125;8;0,125;0,027100000000000013;0,18;0,0232;0,0753;0,0915;0,088;0,02429999999999999
normal;2;0;0,25;0,125;9;0,00839999999999999;0,0126;0,051699999999999996;0,001799999999999996;0,1011;0,0494;0,04300000000000001;0,033600000000000005
normal;2;0;0,5;0,25;0;0,25;0,03409999999999999;0,029200000000000004;0,019100000000000006;0,14250000000000002;0,05980000000000002;0,04799999999999999;0,028799999999999992
normal;2;0;0,5;0,25;1;0,009300000000000003;0,012699999999999989;0,028600000000000014;0,007800000000000001;0,1291;0,07;0,067;0,008500000000000008
normal;2;0;0,5;0,25;2;0,05610000000000001;0,0633;0,03510000000000002;0,05199999999999999;0,1804;0,006699999999999984;0,010000000000000009;0,05449999999999999
normal;2;0;0,5;0,25;3;0,013600000000000001;0,0169;0,045899999999999996;0,0022999999999999965;0,1222;0,0952;0,07229999999999998;0,0378
normal;2;0;0,5;0,25;4;0,03090000000000001;0,037599999999999995;0,004299999999999998;0,029299999999999993;0,1612;0,04470000000000002;0,03899999999999998;0,04799999999999999
normal;2;0;0,5;0,25;5;0,0378;0,044300000000000006;0,004899999999999988;0,07219999999999999;0,161;0,055999999999999994;0,045999999999999985;0,0706
normal;2;0;0,5;0,25;6;0,019600000000000006;0,024900000000000005;0,01040000000000002;0,028100000000000014;0,1373;0,0766;0,07100000000000001;0,02360000000000001
normal;2;0;0,5;0,25;7;0,029099999999999987;0,03409999999999999;0,07590000000000002;0,027200000000000002;0,1504;0,054200000000000026;0,044999999999999984;0,0252
normal;2;0;0,5;0,25;8;0,0019000000000000128;0,0014000000000000123;0,060699999999999976;0,011099999999999999;0,1174;0,11080000000000001;0,10199999999999998;0,01679999999999998
normal;2;0;0,5;0,25;9;0,027200000000000002;0,03589999999999999;0,011699999999999988;0,005800000000000027;0,1473;0,0681;0,05980000000000002;0,008199999999999985
normal;2;0;0,75;0,375;0;0,06519999999999998;0,06840000000000002;0,0008000000000000229;0,05349999999999999;0,1867;0,046599999999999975;0,043999999999999984;0,06209999999999999
normal;2;0;0,75;0,375;1;0,05020000000000002;0,0494;0,015199999999999991;0,030600000000000016;0,1678;0,0685;0,06009999999999999;0,03260000000000002
normal;2;0;0,75;0,375;2;0,09129999999999999;0,09460000000000002;0,03810000000000002;0,07290000000000002;0,2307;0,016100000000000003;0,015000000000000013;0,06669999999999998
normal;2;0;0,75;0,375;3;0,375;0,053300000000000014;0,006099999999999994;0,007500000000000007;0,17;0,0781;0,07479999999999998;0,010099999999999998
normal;2;0;0,75;0,375;4;0,375;0,06840000000000002;0,033899999999999986;0,033999999999999975;0,2146;0,03770000000000001;0,034999999999999976;0,028000000000000025
normal;2;0;0,75;0,375;5;0,07879999999999998;0,0821;0,042300000000000004;0,032399999999999984;0,2146;0,04530000000000001;0,045999999999999985;0,06190000000000001
normal;2;0;0,75;0,375;6;0,05020000000000002;0,053300000000000014;0,018000000000000016;0,015699999999999992;0,1729;0,06830000000000003;0,05499999999999999;0,044800000000000006
normal;2;0;0,75;0,375;7;0,06519999999999998;0,06469999999999998;0,0020999999999999908;0,03970000000000001;0,1951;0,04570000000000002;0,043999999999999984;0,04870000000000002
normal;2;0;0,75;0,375;8;0,042200000000000015;0,0368;0,013900000000000023;0,02100000000000002;0,1607;0,08960000000000001;0,08100000000000002;0,016199999999999992
normal;2;0;0,75;0,375;9;0,0721;0,07190000000000002;0,009799999999999975;0,0126;0,1906;0,060199999999999976;0,04089999999999999;0,022199999999999998
normal;2;0;0,95;0,475;0;0,0257;0,027200000000000002;0,023599999999999954;0,046999999999999986;0,20929999999999999;0,04730000000000001;0,03200000000000003;0,04069999999999996
normal;2;0;0,95;0,475;1;0,010199999999999987;0,0030000000000000027;0,022799999999999987;0,02789999999999998;0,2057;0,046700000000000075;0,04600000000000004;0,02999999999999997
normal;2;0;0,95;0,475;2;0,12939999999999996;0,12779999999999997;0,0383;0,07529999999999998;0,2647;0,003400000000000014;0,0030000000000000027;0,048699999999999966
normal;2;0;0,95;0,475;3;0,475;0,023900000000000032;0,0040999999999999925;0,017199999999999993;0,19389999999999996;0,061900000000000066;0,0393;0,021299999999999986
normal;2;0;0,95;0,475;4;0,0020000000000000018;0,0030000000000000027;0,034599999999999964;0,034999999999999976;0,2385;0,03480000000000005;0,04070000000000007;0,0343
normal;2;0;0,95;0,475;5;0,006400000000000017;0,005600000000000049;0,01799999999999996;0,01699999999999996;0,2332;0,04139999999999999;0,019699999999999995;0,058099999999999985
normal;2;0;0,95;0,475;6;0,475;0,0030000000000000027;0,034599999999999964;0,043999999999999984;0,19089999999999996;0,06369999999999998;0,049900000000000055;0,048699999999999966
normal;2;0;0,95;0,475;7;0,0020000000000000018;0,0030000000000000027;0,010200000000000042;0,033899999999999986;0,22219999999999995;0,03180000000000005;0,03200000000000003;0,04019999999999996
normal;2;0;0,95;0,475;8;0,015200000000000047;0,023900000000000032;0,015600000000000003;0,02999999999999997;0,18079999999999996;0,07650000000000001;0,05680000000000007;0,0373
normal;2;0;0,95;0,475;9;0,0020000000000000018;0,0030000000000000027;0,01369999999999999;0,02579999999999999;0,22049999999999997;0,04259999999999997;0,025900000000000034;0,022599999999999953
normal;4;0;0,05;0,0375;0;0,28340000000000004;0,0394;0,1757;0,014100000000000001;0,0266;0,047400000000000005;0,0355;0,0216
normal;4;0;0,05;0,0375;1;0,06309999999999999;0,019000000000000003;0,0932;0,042100000000000005;0,026;0,07919999999999999;0,0665;0,0312
normal;4;0;0,05;0,0375;2;0,371;0,012500000000000004;0,2524;0,009599999999999997;0,0375;0,0473;0,0015000000000000013;0,010499999999999999
normal;4;0;0,05;0,0375;3;0,0627;0,0182;0,1391;0,026200000000000008;0,022199999999999998;0,0721;0,061500000000000006;0,03540000000000001
normal;4;0;0,05;0,0375;4;0,33690000000000003;0,012500000000000004;0,2164;0,0058;0,0359;0,028100000000000007;0,0235;0,0030999999999999986
normal;4;0;0,05;0,0375;5;0,20099999999999998;0,012500000000000004;0,1667;0,007199999999999998;0,036199999999999996;0,055799999999999995;0,048499999999999995;0,0063999999999999994
normal;4;0;0,05;0,0375;6;0,0627;0,012500000000000004;0,192;0,018800000000000004;0,0341;0,0502;0,0385;0,0208
normal;4;0;0,05;0,0375;7;0,3037;0,089;0,1562;0,008899999999999998;0,0365;0,0405;0,020500000000000004;0,0069
normal;4;0;0,05;0,0375;8;0,0627;0,0355;0,1498;0,0507;0,0223;0,08230000000000001;0,07850000000000001;0,04360000000000001
normal;4;0;0,05;0,0375;9;0,1853;0,012500000000000004;0,2092;0,0029;0,0337;0,055700000000000006;0,048499999999999995;0,0013999999999999985
normal;4;0;0,25;0,1875;0;0,005399999999999988;0,006000000000000005;0,15999999999999998;0,011300000000000004;0,0651;0,0711;0,0615;0,015100000000000002
normal;4;0;0,25;0,1875;1;0,026400000000000007;0,0232;0,127;0,022299999999999986;0,0595;0,09410000000000002;0,08350000000000002;0,09139999999999998
normal;4;0;0,25;0,1875;2;0,013600000000000001;0,023999999999999994;0,0305;0,03889999999999999;0,0996;0,04239999999999999;0,026499999999999996;0,041800000000000004
normal;4;0;0,25;0,1875;3;0,019800000000000012;0,015100000000000002;0,07079999999999997;0,011800000000000005;0,0708;0,1013;0,09350000000000003;0,017699999999999994
normal;4;0;0,25;0,1875;4;0,013600000000000001;0,017699999999999994;0,0983;0,0032000000000000084;0,0936;0,06319999999999998;0,05049999999999999;0,02429999999999999
normal;4;0;0,25;0,1875;5;0,0015999999999999903;0,009599999999999997;0,0691;0,03190000000000001;0,0885;0,0756;0,0615;0,028799999999999992
normal;4;0;0,25;0,1875;6;0,009200000000000014;0,006099999999999994;0,14400000000000002;0,007500000000000007;0,0657;0,0923;0,08450000000000002;0,008300000000000002
normal;4;0;0,25;0,1875;7;0,0002999999999999947;0,0033999999999999864;0,17309999999999998;0,004599999999999993;0,0779;0,07219999999999999;0,0655;0,007200000000000012
normal;4;0;0,25;0,1875;8;0,03340000000000001;0,030200000000000005;0,1038;0,03509999999999999;0,0597;0,1194;0,11149999999999999;0,030099999999999988
normal;4;0;0,25;0,1875;9;0,0050000000000000044;0,0007999999999999952;0,04200000000000001;0,020699999999999996;0,0866;0,0952;0,08650000000000002;0,02890000000000001
normal;4;0;0,5;0,375;0;0,03799999999999998;0,0368;0,03739999999999999;0,010799999999999976;0,09599999999999997;0,0645;0,04139999999999999;0,01469999999999999
normal;4;0;0,5;0,375;1;0,02939999999999998;0,0232;0,11630000000000001;0,0010000000000000009;0,0857;0,07329999999999998;0,0489;0,01679999999999998
normal;4;0;0,5;0,375;2;0,06159999999999999;0,061;0,005599999999999994;0,06209999999999999;0,145;0,0373;0,029700000000000004;0,06009999999999999
normal;4;0;0,5;0,375;3;0,375;0,0232;0,09599999999999997;0,017299999999999982;0,09549999999999997;0,1023;0,07719999999999999;0,023399999999999976
normal;4;0;0,5;0,375;4;0,042200000000000015;0,041100000000000025;0,0479;0,007799999999999974;0,11499999999999999;0,07329999999999998;0,04920000000000002;0,03570000000000001
normal;4;0;0,5;0,375;5;0,05020000000000002;0,04530000000000001;0,04189999999999999;0,043800000000000006;0,12059999999999998;0,0685;0,05940000000000001;0,04239999999999999
normal;4;0;0,5;0,375;6;0,0338;0,02779999999999999;0,07040000000000002;0,009599999999999997;0,09549999999999997;0,0741;0,0696;0,008400000000000019
normal;4;0;0,5;0,375;7;0,04630000000000001;0,041100000000000025;0,03370000000000001;0,016400000000000026;0,11370000000000002;0,08150000000000002;0,054400000000000004;0,028799999999999992
normal;4;0;0,5;0,375;8;0,375;0,018400000000000027;0,06030000000000002;0,011900000000000022;0,09510000000000002;0,10320000000000001;0,09999999999999998;0,01319999999999999
normal;4;0;0,5;0,375;9;0,042200000000000015;0,041100000000000025;0,022299999999999986;0,00040000000000001146;0,12069999999999997;0,09079999999999999;0,06790000000000002;0,0398
normal;4;0;0,75;0,5625;0;0,023299999999999987;0,022599999999999953;0,011399999999999966;0,017299999999999982;0,13590000000000002;0,04959999999999998;0,03200000000000003;0,02290000000000003
normal;4;0;0,75;0,5625;1;0,0008000000000000229;0,0006000000000000449;0,0036000000000000476;0,024599999999999955;0,13490000000000002;0,055300000000000016;0,0514;0,0049000000000000155
normal;4;0;0,75;0,5625;2;0,03380000000000005;0,022599999999999953;0,028299999999999992;0,05030000000000001;0,17609999999999998;0,033499999999999974;0,01770000000000005;0,08529999999999999
normal;4;0;0,75;0,5625;3;0,011199999999999988;0,025800000000000045;0,05130000000000001;0,01639999999999997;0,13019999999999998;0,07750000000000001;0,06430000000000002;0,005600000000000049
normal;4;0;0,75;0,5625;4;0,5625;0,011199999999999988;0,006800000000000028;0,013700000000000045;0,1506;0,04400000000000004;0,030100000000000016;0,02200000000000002
normal;4;0;0,75;0,5625;5;0,012299999999999978;0,011199999999999988;0,055300000000000016;0,058499999999999996;0,15860000000000002;0,037699999999999956;0,03200000000000003;0,01749999999999996
normal;4;0;0,75;0,5625;6;0,012299999999999978;0,011199999999999988;0,013800000000000034;0,03149999999999997;0,124;0,049799999999999955;0,05989999999999995;0,030399999999999983
normal;4;0;0,75;0,5625;7;0,012299999999999978;0,0006000000000000449;0,0048000000000000265;0,020499999999999963;0,1502;0,049000000000000044;0,046499999999999986;0,03859999999999997
normal;4;0;0,75;0,5625;8;0,023599999999999954;0,025800000000000045;0,037699999999999956;9,999999999998899e-05;0,1254;0,07250000000000001;0,07650000000000001;0,016100000000000003
normal;4;0;0,75;0,5625;9;0,0008000000000000229;0,0006000000000000449;0,008900000000000019;0,006000000000000005;0,14789999999999998;0,04959999999999998;0,02310000000000001;0,006000000000000005
normal;4;0;0,95;0,7125;0;0,03839999999999999;0,03280000000000005;0,0028000000000000247;0,025800000000000045;0,15400000000000003;0,02310000000000001;0,011399999999999966;0,019600000000000062
normal;4;0;0,95;0,7125;1;0,021100000000000008;0,014700000000000046;0,01550000000000007;0,02510000000000001;0,14960000000000007;0,020299999999999985;0,014599999999999946;0,02180000000000004
normal;4;0;0,95;0,7125;2;0,03839999999999999;0,03280000000000005;0,05080000000000007;0,05049999999999999;0,1996;0,0019000000000000128;0,0034999999999999476;0,030100000000000016
normal;4;0;0,95;0,7125;3;0,7125;0,0042999999999999705;0,009199999999999986;0,010600000000000054;0,1473;0,03969999999999996;0,034399999999999986;0,01319999999999999
normal;4;0;0,95;0,7125;4;0,021100000000000008;0,014700000000000046;0,0046999999999999265;0,022199999999999998;0,17620000000000002;0,016199999999999992;0,020499999999999963;0,012500000000000067
normal;4;0;0,95;0,7125;5;0,03839999999999999;0,03280000000000005;0,019000000000000017;0,021500000000000075;0,18020000000000003;0,022399999999999975;0,02510000000000001;0,03610000000000002
normal;4;0;0,95;0,7125;6;0,021100000000000008;0,014700000000000046;0,021500000000000075;0,031200000000000006;0,13229999999999997;0,032299999999999995;0,011699999999999933;0,033299999999999996
normal;4;0;0,95;0,7125;7;0,021100000000000008;0,014700000000000046;0,01419999999999999;0,015700000000000047;0,1634;0,0252;0,02279999999999993;0,019100000000000006
normal;4;0;0,95;0,7125;8;0,0029000000000000137;0,0042999999999999705;0,007399999999999962;0,0040000000000000036;0,14750000000000008;0,0383;0,04349999999999998;0,01429999999999998
normal;4;0;0,95;0,7125;9;0,03839999999999999;0,03280000000000005;0,02629999999999999;0,030200000000000005;0,17820000000000003;0,012699999999999934;0,025000000000000022;0,034399999999999986
