dataset;alpha;random_state;en;sigmoid_nnre;brier_nnre;dedpul;random_dedpul
spambase;0,5;0;0,14580000000000004;0,1069;0,11850000000000005;0,10650000000000004;0,11080000000000001
spambase;0,5;1;0,1412;0,1069;0,11709999999999998;0,10470000000000002;0,10540000000000005
spambase;0,5;2;0,14300000000000002;0,11040000000000005;0,12739999999999996;0,1058;0,10440000000000005
spambase;0,5;3;0,12949999999999995;0,09589999999999999;0,10929999999999995;0,10509999999999997;0,10719999999999996
spambase;0,5;4;0,14580000000000004;0,11319999999999997;0,11639999999999995;0,10470000000000002;0,11080000000000001
spambase;0,5;5;0,11780000000000002;0,10370000000000001;0,10260000000000002;0,10370000000000001;0,10440000000000005
spambase;0,5;6;0,11850000000000005;0,09619999999999995;0,11109999999999998;0,10260000000000002;0,10260000000000002
spambase;0,5;7;0,12;0,09089999999999998;0,09699999999999998;0,09770000000000001;0,0938
spambase;0,5;8;0,14190000000000003;0,11639999999999995;0,10299999999999998;0,09660000000000002;0,09730000000000005
spambase;0,5;9;0,11360000000000003;0,09089999999999998;0,11080000000000001;0,0998;0,09940000000000004
spambase;0,75;0;0,06940000000000002;0,06830000000000003;0,0605;0,058599999999999985;0,05840000000000001
spambase;0,75;1;0,07289999999999996;0,06940000000000002;0,07179999999999997;0,06299999999999994;0,06299999999999994
spambase;0,75;2;0,06810000000000005;0,06669999999999998;0,06510000000000005;0,06130000000000002;0,0686
spambase;0,75;3;0,06669999999999998;0,06669999999999998;0,06240000000000001;0,06030000000000002;0,06030000000000002
spambase;0,75;4;0,08289999999999997;0,0756;0,0786;0,06830000000000003;0,0686
spambase;0,75;5;0,06999999999999995;0,07079999999999997;0,06559999999999999;0,06240000000000001;0,061899999999999955
spambase;0,75;6;0,0726;0,06540000000000001;0,06669999999999998;0,05920000000000003;0,057599999999999985
spambase;0,75;7;0,0716;0,06589999999999996;0,06320000000000003;0,06030000000000002;0,0595
spambase;0,75;8;0,07420000000000004;0,06989999999999996;0,06620000000000004;0,06159999999999999;0,06479999999999997
spambase;0,75;9;0,06640000000000001;0,06910000000000005;0,06130000000000002;0,05779999999999996;0,05779999999999996
spambase;0,95;0;0,025900000000000034;0,022800000000000042;0,0232;0,026900000000000035;0,025900000000000034
spambase;0,95;1;0,027900000000000036;0,022800000000000042;0,022800000000000042;0,024499999999999966;0,0242
spambase;0,95;2;0,026900000000000035;0,0232;0,026900000000000035;0,0252;0,0252
spambase;0,95;3;0,028299999999999992;0,026900000000000035;0,0242;0,024499999999999966;0,027900000000000036
spambase;0,95;4;0,030000000000000027;0,028299999999999992;0,025900000000000034;0,02959999999999996;0,029000000000000026
spambase;0,95;5;0,02729999999999999;0,02729999999999999;0,0232;0,0262;0,026599999999999957
spambase;0,95;6;0,027900000000000036;0,025599999999999956;0,02729999999999999;0,022800000000000042;0,022800000000000042
spambase;0,95;7;0,02959999999999996;0,027599999999999958;0,0242;0,029000000000000026;0,02859999999999996
spambase;0,95;8;0,0252;0,022800000000000042;0,02180000000000004;0,023800000000000043;0,023800000000000043
spambase;0,95;9;0,029299999999999993;0,023499999999999965;0,023499999999999965;0,027900000000000036;0,027900000000000036
wine;0,05;0;0,050000000000000044;0,015900000000000025;0,015100000000000002;0,033299999999999996;0,02300000000000002
wine;0,05;1;0,03969999999999996;0,013499999999999956;0,01749999999999996;0,0373;0,027000000000000024
wine;0,05;2;0,016700000000000048;0,015900000000000025;0,015100000000000002;0,02300000000000002;0,0373
wine;0,05;3;0,035699999999999954;0,01429999999999998;0,018199999999999994;0,019000000000000017;0,031000000000000028
wine;0,05;4;0,038900000000000046;0,013499999999999956;0,015100000000000002;0,021399999999999975;0,021399999999999975
wine;0,05;5;0,042100000000000026;0,011900000000000022;0,015900000000000025;0,04049999999999998;0,038900000000000046
wine;0,05;6;0,03410000000000002;0,012700000000000045;0,01980000000000004;0,027000000000000024;0,027000000000000024
wine;0,05;7;0,047599999999999976;0,015100000000000002;0,019000000000000017;0,02939999999999998;0,03180000000000005
wine;0,05;8;0,050799999999999956;0,015900000000000025;0,031000000000000028;0,04290000000000005;0,04359999999999997
wine;0,05;9;0,04600000000000004;0,008700000000000041;0,016700000000000048;0,019000000000000017;0,022199999999999998
wine;0,25;0;0,014399999999999968;0,013800000000000034;0,015000000000000013;0,010000000000000009;0,010000000000000009
wine;0,25;1;0,04500000000000004;0,013800000000000034;0,011900000000000022;0,012499999999999956;0,025599999999999956
wine;0,25;2;0,057499999999999996;0,015599999999999947;0,02059999999999995;0,014399999999999968;0,014399999999999968
wine;0,25;3;0,025000000000000022;0,011900000000000022;0,016199999999999992;0,020000000000000018;0,020000000000000018
wine;0,25;4;0,025000000000000022;0,012499999999999956;0,012499999999999956;0,014399999999999968;0,013800000000000034
wine;0,25;5;0,031200000000000006;0,016900000000000026;0,0131;0,016900000000000026;0,018100000000000005
wine;0,25;6;0,03190000000000004;0,016900000000000026;0,015000000000000013;0,018100000000000005;0,016199999999999992
wine;0,25;7;0,0262;0,0131;0,015000000000000013;0,015599999999999947;0,020000000000000018
wine;0,25;8;0,03059999999999996;0,015000000000000013;0,016199999999999992;0,014399999999999968;0,013800000000000034
wine;0,25;9;0,03810000000000002;0,010600000000000054;0,0131;0,0131;0,011900000000000022
wine;0,5;0;0,018399999999999972;0,010399999999999965;0,010399999999999965;0,009199999999999986;0,00880000000000003
wine;0,5;1;0,04090000000000005;0,011299999999999977;0,01419999999999999;0,010800000000000032;0,010800000000000032
wine;0,5;2;0,04800000000000004;0,02090000000000003;0,03090000000000004;0,018399999999999972;0,020399999999999974
wine;0,5;3;0,023800000000000043;0,009600000000000053;0,012900000000000023;0,012499999999999956;0,012499999999999956
wine;0,5;4;0,02290000000000003;0,010399999999999965;0,0121;0,013299999999999979;0,010000000000000009
wine;0,5;5;0,02839999999999998;0,012499999999999956;0,012900000000000023;0,00880000000000003;0,00880000000000003
wine;0,5;6;0,02749999999999997;0,014599999999999946;0,01629999999999998;0,012900000000000023;0,015000000000000013
wine;0,5;7;0,02080000000000004;0,010399999999999965;0,011299999999999977;0,013299999999999979;0,013299999999999979
wine;0,5;8;0,027100000000000013;0,010800000000000032;0,01749999999999996;0,014599999999999946;0,014599999999999946
wine;0,5;9;0,03839999999999999;0,010000000000000009;0,011299999999999977;0,00880000000000003;0,008299999999999974
wine;0,75;0;0,01419999999999999;0,006000000000000005;0,006000000000000005;0,006199999999999983;0,00649999999999995
wine;0,75;1;0,016000000000000014;0,008199999999999985;0,00880000000000003;0,006199999999999983;0,006199999999999983
wine;0,75;2;0,0232;0,010000000000000009;0,015800000000000036;0,007800000000000029;0,007800000000000029
wine;0,75;3;0,017199999999999993;0,005499999999999949;0,010499999999999954;0,006199999999999983;0,006000000000000005
wine;0,75;4;0,017800000000000038;0,008499999999999952;0,010499999999999954;0,007000000000000006;0,007000000000000006
wine;0,75;5;0,016199999999999992;0,007800000000000029;0,007199999999999984;0,005499999999999949;0,005800000000000027
wine;0,75;6;0,013800000000000034;0,007000000000000006;0,00880000000000003;0,00649999999999995;0,00649999999999995
wine;0,75;7;0,013000000000000012;0,006800000000000028;0,009000000000000008;0,006000000000000005;0,007199999999999984
wine;0,75;8;0,016199999999999992;0,006199999999999983;0,006199999999999983;0,006000000000000005;0,006800000000000028
wine;0,75;9;0,022800000000000042;0,008199999999999985;0,015800000000000036;0,007499999999999951;0,007499999999999951
wine;0,95;0;0,010000000000000009;0,0028000000000000247;0,0034999999999999476;0,0028000000000000247;0,0031999999999999806
wine;0,95;1;0,007800000000000029;0,0020000000000000018;0,0014999999999999458;0,0018000000000000238;0,0018000000000000238
wine;0,95;2;0,010199999999999987;0,0040000000000000036;0,0044999999999999485;0,0040000000000000036;0,0034999999999999476
wine;0,95;3;0,010499999999999954;0,0038000000000000256;0,0034999999999999476;0,0038000000000000256;0,0041999999999999815
wine;0,95;4;0,008199999999999985;0,0030000000000000027;0,0028000000000000247;0,0024999999999999467;0,0024999999999999467
wine;0,95;5;0,006800000000000028;0,0020000000000000018;0,0020000000000000018;0,0024999999999999467;0,0021999999999999797
wine;0,95;6;0,008000000000000007;0,0020000000000000018;0,0018000000000000238;0,0020000000000000018;0,0021999999999999797
wine;0,95;7;0,009199999999999986;0,0031999999999999806;0,0050000000000000044;0,0018000000000000238;0,0034999999999999476
wine;0,95;8;0,007800000000000029;0,0024999999999999467;0,0028000000000000247;0,0024999999999999467;0,0024999999999999467
wine;0,95;9;0,00880000000000003;0,0028000000000000247;0,0030000000000000027;0,0021999999999999797;0,0021999999999999797
